r,F,B0
37.20930233255814,0.05373706500251676,1.523738337975281e-10
37.28932233735934,0.05362180472522717,1.5042383042864306e-10
37.369342342160536,0.05350703771398432,1.4850287644964117e-10
37.449362346961735,0.053392760809840026,1.466104783882525e-10
37.52938235176294,0.05327897088075608,1.447461521818984e-10
37.60940235656414,0.05316566482131844,1.4290942297877052e-10
37.68942236136534,0.05305283955245492,1.4109982494352321e-10
37.76944236616654,0.052940492021156575,1.3931690106746752e-10
37.84946237096774,0.05282861920020254,1.375602029831489e-10
37.92948237576894,0.052717218087888484,1.358292907832016e-10
38.00950238057014,0.052606285707758264,1.3412373284336924e-10
38.08952238537134,0.052495819108339156,1.324431056495906e-10
38.16954239017254,0.0523858153628803,1.3078699362904675e-10
38.24956239497374,0.052276271569094465,1.2915498898507083e-10
38.32958239977494,0.05216718484890309,1.2754669153582674e-10
38.40960240457614,0.05205855234818439,1.2596170855665833e-10
38.48962240937734,0.05195037123652465,1.2439965462602362e-10
38.56964241417854,0.05184263870697269,1.2286015147492192e-10
38.649662418979744,0.05173535197579726,1.2134282783972775e-10
38.72968242378094,0.051628508282247514,1.1984731931835004e-10
38.80970242858214,0.05152210488831638,1.1837326822963108e-10
38.88972243338334,0.0514161390785069,1.1692032347590982e-10
38.96974243818455,0.05131060815960144,1.1548814040866876e-10
39.049762442985745,0.05120550946043372,1.1407638069719161e-10
39.129782447786944,0.0511008403316636,1.1268471220015531e-10
39.20980245258814,0.050996598145554684,1.1131280884008873e-10
39.28982245738934,0.05089278029575459,1.0996035048062521e-10
